,Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,performance_id
2266,False,2.0,2.0,3.0,3.0,52.667,0,22,5,$20670.00,0,5,2180
2267,False,4.0,2.0,4.0,5.0,38.667,0,6,2,$44753.00,1,3,2181
2268,False,3.0,3.0,4.0,3.0,22.0,0,0,0,$0.00,0,0,2182
2269,False,4.0,4.0,4.0,4.0,19.333,0,6,0,$0.00,0,0,2183
2270,False,4.0,4.0,4.0,4.0,12.0,0,2,0,$0.00,0,0,2184
2271,False,1.0,1.0,2.0,2.0,156.0,0,5,1,$472805.00,0,1,2185
2272,False,4.0,2.0,4.0,5.0,40.667,0,4,0,$0.00,0,0,2186
2273,False,4.0,4.0,4.0,3.0,15.333,0,3,0,$0.00,0,0,2187
2274,False,3.0,3.0,3.0,2.0,28.0,0,7,0,$0.00,0,0,2188
2275,False,5.0,4.0,5.0,5.0,12.0,0,2,0,$0.00,0,0,2189
2277,False,1.0,1.0,3.0,3.0,76.667,0,3,0,$0.00,0,0,2190
2278,False,3.0,3.0,3.0,3.0,28.0,0,1,0,$0.00,0,0,2191
2279,False,5.0,3.0,5.0,5.0,22.667,0,1,0,$0.00,0,0,2192
2281,False,3.0,2.0,4.0,3.0,48.0,0,6,0,$0.00,0,0,2193
2282,False,2.0,1.0,4.0,4.0,112.333,0,3,2,$135655.00,0,2,2194
2283,False,4.0,2.0,4.0,4.0,44.0,0,2,0,$0.00,0,0,2195
2284,False,2.0,1.0,4.0,3.0,60.0,0,5,1,$10400.00,0,1,2196
2285,False,2.0,1.0,4.0,4.0,96.0,0,14,3,$196538.00,0,3,2197
2287,False,4.0,4.0,3.0,3.0,14.0,0,0,1,$4500.00,0,1,2198
2288,False,1.0,2.0,3.0,2.0,44.0,0,6,0,$0.00,0,0,2199
2289,False,1.0,1.0,3.0,2.0,56.0,0,7,1,$56550.00,0,1,2200
2290,False,1.0,1.0,2.0,1.0,184.333,0,11,3,$98053.00,1,4,2201
2291,False,2.0,1.0,3.0,2.0,68.667,0,5,5,$36173.00,0,5,2202
2292,False,1.0,1.0,3.0,2.0,60.667,0,5,1,$26000.00,0,1,2203
2293,False,5.0,5.0,4.0,4.0,6.667,0,0,1,$32150.00,0,1,2204
2294,False,1.0,2.0,3.0,2.0,51.333,0,7,0,$0.00,0,0,2205
2295,False,1.0,1.0,3.0,2.0,224.167,0,31,4,$201956.00,0,4,2206
2296,False,3.0,3.0,3.0,3.0,23.333,0,2,1,$2730.00,0,1,2207
2297,False,3.0,2.0,4.0,4.0,43.333,0,1,0,$0.00,0,0,2208
2298,False,1.0,1.0,3.0,1.0,124.667,0,5,0,$0.00,0,0,2209
2299,False,2.0,2.0,4.0,4.0,46.0,0,1,0,$0.00,0,0,2210
2300,False,5.0,5.0,4.0,4.0,7.333,0,0,0,$0.00,0,0,2211
2301,False,5.0,3.0,5.0,5.0,22.0,0,0,0,$0.00,0,0,2212
2302,False,2.0,2.0,3.0,3.0,38.667,0,0,0,$0.00,0,0,2213
2303,False,3.0,4.0,3.0,2.0,20.0,0,3,0,$0.00,0,0,2214
2304,False,5.0,5.0,3.0,2.0,6.667,0,2,0,$0.00,0,0,2215
2305,False,4.0,3.0,3.0,2.0,24.667,0,0,0,$0.00,0,0,2216
2306,False,3.0,2.0,3.0,3.0,50.0,0,3,1,$8775.00,0,1,2217
2307,False,1.0,1.0,3.0,2.0,60.333,0,2,1,$6955.00,0,1,2218
2308,False,4.0,2.0,4.0,4.0,46.667,0,2,0,$0.00,0,0,2219
2309,False,2.0,2.0,3.0,3.0,42.667,0,3,0,$0.00,0,0,2220
2310,False,3.0,2.0,4.0,5.0,42.667,0,1,0,$0.00,0,0,2221
2311,False,2.0,1.0,3.0,3.0,75.333,0,3,3,$7500.00,0,3,2222
2312,False,3.0,2.0,3.0,2.0,38.667,0,7,1,$11341.00,0,1,2223
2314,False,5.0,4.0,3.0,3.0,13.333,0,3,2,$6858.00,0,2,2224
2315,False,1.0,1.0,3.0,3.0,78.167,0,5,2,$42639.00,0,2,2225
2316,False,4.0,3.0,4.0,3.0,30.0,0,4,0,$0.00,0,0,2226
2317,False,4.0,4.0,4.0,4.0,18.667,0,0,0,$0.00,0,0,2227
2319,False,2.0,3.0,1.0,1.0,24.0,0,6,0,$0.00,0,0,2228
2320,False,5.0,4.0,5.0,5.0,20.667,0,2,2,$1625.00,0,2,2229
2321,False,2.0,2.0,3.0,2.0,48.667,0,4,0,$0.00,0,0,2230
2322,False,4.0,2.0,4.0,4.0,39.333,0,2,0,$0.00,0,0,2231
2323,False,3.0,2.0,4.0,4.0,55.333,0,0,0,$0.00,0,0,2232
2324,False,5.0,3.0,4.0,3.0,26.0,1,0,0,$0.00,0,0,2233
2325,False,4.0,4.0,4.0,4.0,20.0,0,3,0,$0.00,0,0,2234
2326,False,4.0,4.0,3.0,3.0,18.0,0,0,0,$0.00,0,0,2235
2328,False,5.0,4.0,5.0,5.0,22.667,0,3,0,$0.00,0,0,2236
2329,False,2.0,2.0,4.0,4.0,38.667,0,6,1,$4940.00,0,1,2237
2330,False,3.0,3.0,3.0,3.0,24.0,0,4,1,$1235.00,0,1,2238
2331,False,2.0,3.0,3.0,2.0,24.0,0,3,1,$1853.00,0,1,2239
2332,False,4.0,4.0,4.0,4.0,16.0,0,4,1,$2015.00,0,1,2240
2333,False,5.0,4.0,3.0,3.0,19.333,0,2,1,$3048.00,0,1,2241
2334,False,2.0,1.0,4.0,4.0,86.0,0,6,2,$43875.00,1,3,2242
2335,False,4.0,3.0,3.0,3.0,30.0,0,0,0,$0.00,0,0,2243
2336,False,5.0,5.0,3.0,2.0,10.0,0,1,0,$0.00,0,0,2244
2337,False,2.0,2.0,3.0,3.0,40.0,0,2,0,$0.00,0,0,2245
2338,False,4.0,2.0,4.0,5.0,40.667,0,3,0,$0.00,0,0,2246
2339,False,3.0,3.0,4.0,3.0,30.0,0,1,0,$0.00,0,0,2247
2340,False,1.0,2.0,3.0,3.0,48.667,0,6,0,$0.00,0,0,2248
2341,False,5.0,4.0,4.0,4.0,20.667,0,0,0,$0.00,0,0,2249
2342,False,1.0,1.0,3.0,3.0,73.333,0,10,1,$8840.00,0,1,2250
2345,False,3.0,3.0,3.0,3.0,25.333,0,1,0,$0.00,0,0,2251
2346,False,1.0,1.0,2.0,1.0,67.333,0,11,0,$0.00,0,0,2252
2347,False,2.0,1.0,4.0,4.0,165.333,0,6,1,$199225.00,1,2,2253
2348,False,5.0,3.0,4.0,3.0,25.333,0,2,1,$15600.00,0,1,2254
2349,False,3.0,3.0,2.0,2.0,27.333,0,2,0,$0.00,0,0,2255
2350,False,2.0,2.0,3.0,2.0,39.333,0,2,0,$0.00,0,0,2256
2351,False,4.0,4.0,3.0,4.0,15.333,0,1,0,$0.00,0,0,2257
2352,False,4.0,4.0,3.0,2.0,22.0,0,7,0,$0.00,0,0,2258
2353,False,2.0,1.0,4.0,3.0,78.667,0,13,2,$2925.00,0,2,2259
2354,False,4.0,4.0,3.0,3.0,16.0,0,7,0,$0.00,0,0,2260
2355,False,1.0,2.0,2.0,1.0,36.667,0,4,0,$0.00,0,0,2261
2356,False,2.0,1.0,5.0,5.0,78.0,0,9,1,$115000.00,1,2,2262
2357,False,4.0,2.0,5.0,5.0,42.0,0,0,0,$0.00,0,0,2263
2358,False,2.0,1.0,4.0,3.0,56.667,0,6,0,$0.00,0,0,2264
2359,False,5.0,4.0,4.0,3.0,20.0,0,0,0,$0.00,0,0,2265
2360,False,2.0,1.0,4.0,4.0,71.333,0,1,1,$5850.00,0,1,2266
2361,False,1.0,1.0,3.0,2.0,64.667,0,8,0,$0.00,0,0,2267
2362,False,4.0,2.0,4.0,4.0,49.333,0,6,1,$15990.00,0,1,2268
2363,False,1.0,1.0,3.0,3.0,226.167,0,16,5,$19175.00,0,5,2269
2364,False,4.0,3.0,3.0,2.0,25.333,0,3,0,$0.00,0,0,2270
2366,False,4.0,4.0,2.0,1.0,17.333,0,3,0,$0.00,0,0,2271
2367,False,5.0,5.0,5.0,5.0,10.0,0,1,0,$0.00,0,0,2272
2368,False,1.0,1.0,3.0,3.0,84.0,0,5,2,$42348.00,0,2,2273
2369,False,2.0,2.0,3.0,3.0,39.333,0,1,1,$4030.00,0,1,2274
2371,False,4.0,3.0,4.0,4.0,26.0,0,2,0,$0.00,0,0,2275
2372,False,1.0,1.0,3.0,2.0,70.0,0,20,1,$8580.00,0,1,2276
2373,False,2.0,2.0,3.0,3.0,44.667,0,7,0,$0.00,0,0,2277
2374,False,2.0,1.0,4.0,4.0,187.5,0,28,6,$84553.00,1,7,2278
2375,False,5.0,5.0,3.0,3.0,5.333,0,0,0,$0.00,0,0,2279
2376,False,2.0,2.0,4.0,4.0,42.0,0,12,1,$2925.00,0,1,2280
2377,False,5.0,3.0,4.0,4.0,32.0,0,6,1,$63375.00,0,1,2281
2378,False,2.0,2.0,3.0,2.0,43.333,0,3,0,$0.00,0,0,2282
2380,False,3.0,2.0,4.0,3.0,34.667,0,10,0,$0.00,0,0,2283
2381,False,5.0,4.0,2.0,1.0,20.0,0,5,0,$0.00,0,0,2284
2382,False,2.0,1.0,4.0,4.0,80.667,0,4,1,$36660.00,1,2,2285
2383,False,3.0,2.0,4.0,3.0,49.333,0,7,2,$15275.00,0,2,2286
2384,False,4.0,4.0,4.0,3.0,17.333,0,3,0,$0.00,0,0,2287
2385,False,4.0,2.0,4.0,4.0,34.667,0,1,1,$4290.00,0,1,2288
2387,False,5.0,5.0,4.0,4.0,9.333,0,1,0,$0.00,0,0,2289
2389,False,5.0,4.0,4.0,4.0,13.333,0,0,0,$0.00,0,0,2290
2390,False,4.0,3.0,3.0,3.0,28.0,0,4,0,$0.00,0,0,2291
2391,False,1.0,1.0,3.0,2.0,74.0,0,2,0,$0.00,0,0,2292
2392,False,3.0,2.0,2.0,1.0,36.0,0,8,2,$17675.00,0,2,2293
2393,False,4.0,4.0,4.0,3.0,18.667,0,0,0,$0.00,0,0,2294
2394,False,3.0,2.0,4.0,3.0,43.333,0,5,2,$27045.00,0,2,2295
2395,False,1.0,3.0,1.0,1.0,24.667,0,2,0,$0.00,0,0,2296
2396,False,3.0,2.0,3.0,4.0,36.667,0,1,0,$0.00,0,0,2297
2397,False,3.0,2.0,4.0,3.0,42.667,0,1,0,$0.00,0,0,2298
2398,False,4.0,3.0,3.0,2.0,25.333,0,9,1,$2145.00,0,1,2299
2399,False,3.0,2.0,4.0,4.0,46.667,0,2,0,$0.00,0,0,2300
2400,False,4.0,4.0,4.0,4.0,16.667,0,0,0,$0.00,0,0,2301
2402,False,2.0,2.0,2.0,1.0,41.333,0,1,0,$0.00,0,0,2302
2403,False,1.0,1.0,3.0,3.0,138.667,0,1,2,$110565.00,0,2,2303
2404,False,2.0,1.0,4.0,4.0,311.667,0,14,2,$175725.00,1,3,2304
2405,False,3.0,3.0,2.0,2.0,30.667,0,3,1,$7020.00,0,1,2305
2406,False,2.0,1.0,4.0,4.0,64.0,0,10,3,$6500.00,0,3,2306
2407,False,4.0,2.0,4.0,4.0,35.333,0,0,0,$0.00,0,0,2307
2408,False,4.0,3.0,4.0,3.0,28.0,0,7,1,$3000.00,0,1,2308
2409,False,5.0,4.0,4.0,3.0,12.0,0,0,0,$0.00,0,0,2309
2410,False,1.0,2.0,3.0,2.0,40.0,0,3,0,$0.00,0,0,2310
2412,False,5.0,3.0,4.0,3.0,25.333,0,0,0,$0.00,0,0,2311
2413,False,1.0,1.0,3.0,2.0,60.0,0,6,2,$3275.00,0,2,2312
2414,False,5.0,3.0,4.0,4.0,29.333,0,2,0,$0.00,0,0,2313
2415,False,4.0,3.0,4.0,3.0,22.0,0,0,0,$0.00,0,0,2314
2416,False,4.0,4.0,4.0,4.0,19.333,0,2,2,$258820.00,1,3,2315
2419,False,5.0,5.0,3.0,3.0,9.333,0,4,0,$0.00,0,0,2316
2420,False,2.0,1.0,2.0,1.0,94.5,0,7,1,$39163.00,0,1,2317
2421,False,3.0,2.0,3.0,2.0,46.667,0,1,0,$0.00,0,0,2318
2422,False,5.0,4.0,5.0,5.0,12.0,0,0,0,$0.00,0,0,2319
2423,False,5.0,5.0,4.0,5.0,3.333,0,0,1,$6500.00,0,1,2320
2424,False,1.0,1.0,3.0,3.0,66.667,0,1,0,$0.00,0,0,2321
2425,False,4.0,3.0,3.0,3.0,24.0,0,1,0,$0.00,0,0,2322
2426,False,3.0,2.0,3.0,5.0,34.667,0,2,1,$7605.00,0,1,2323
2427,False,3.0,4.0,4.0,4.0,15.333,0,6,0,$0.00,0,0,2324
2428,False,4.0,3.0,4.0,4.0,26.667,0,2,0,$0.00,0,0,2325
2429,False,5.0,5.0,4.0,4.0,6.0,0,2,0,$0.00,0,0,2326
2430,False,3.0,3.0,3.0,2.0,22.0,0,0,0,$0.00,0,0,2327
2431,False,3.0,2.0,4.0,4.0,43.333,0,2,0,$0.00,0,0,2328
2432,False,2.0,2.0,3.0,2.0,35.333,0,5,2,$4875.00,0,2,2329
2433,False,1.0,1.0,3.0,2.0,122.167,0,5,2,$146381.00,1,3,2330
2434,False,3.0,2.0,4.0,3.0,36.0,0,20,1,$1853.00,1,2,2331
2435,False,3.0,2.0,4.0,3.0,35.333,0,1,0,$0.00,0,0,2332
2436,False,4.0,3.0,3.0,3.0,30.0,0,4,0,$0.00,0,0,2333
2437,False,2.0,2.0,3.0,3.0,47.333,0,6,0,$0.00,0,0,2334
2439,False,1.0,1.0,4.0,4.0,78.667,0,11,0,$0.00,0,0,2335
2440,False,3.0,3.0,3.0,2.0,23.333,0,1,0,$0.00,0,0,2336
2441,False,4.0,3.0,3.0,3.0,34.0,0,8,0,$0.00,0,0,2337
2442,False,3.0,2.0,4.0,4.0,42.667,0,1,1,$2600.00,0,1,2338
2443,False,3.0,2.0,4.0,4.0,36.667,0,6,0,$0.00,0,0,2339
2444,False,4.0,3.0,3.0,2.0,30.0,0,7,0,$0.00,0,0,2340
2445,False,2.0,1.0,4.0,3.0,56.0,0,5,1,$4030.00,0,1,2341
2446,False,2.0,1.0,2.0,1.0,100.333,0,2,1,$108258.00,0,1,2342
2447,False,3.0,2.0,2.0,2.0,50.0,0,4,0,$0.00,0,0,2343
2448,False,5.0,5.0,3.0,1.0,6.0,0,0,0,$0.00,0,0,2344
2449,False,3.0,2.0,2.0,1.0,38.667,0,3,0,$0.00,0,0,2345
2450,False,3.0,2.0,4.0,4.0,40.0,0,1,1,$520.00,0,1,2346
2451,False,4.0,4.0,3.0,3.0,18.667,0,4,0,$0.00,0,0,2347
2452,False,2.0,3.0,3.0,2.0,30.0,0,2,0,$0.00,0,0,2348
2453,False,4.0,3.0,4.0,3.0,28.333,0,1,1,$14138.00,0,1,2349
2454,False,4.0,3.0,4.0,5.0,28.667,0,1,0,$0.00,0,0,2350
2455,False,1.0,1.0,3.0,3.0,101.333,0,4,1,$10140.00,0,1,2351
2456,False,1.0,1.0,3.0,2.0,59.333,0,8,7,$8850.00,0,7,2352
2457,False,5.0,3.0,4.0,4.0,31.333,0,1,0,$0.00,0,0,2353
2458,False,1.0,1.0,3.0,3.0,66.0,0,6,4,$6500.00,0,4,2354
2459,False,4.0,3.0,4.0,4.0,29.333,0,0,0,$0.00,0,0,2355
2460,False,4.0,4.0,3.0,4.0,14.0,0,1,0,$0.00,0,0,2356
2462,False,4.0,2.0,4.0,4.0,39.333,0,5,1,$3000.00,0,1,2357
2463,False,3.0,3.0,2.0,1.0,33.333,0,2,0,$0.00,0,0,2358
2464,False,1.0,1.0,3.0,2.0,116.667,0,14,1,$7020.00,1,2,2359
2465,False,4.0,4.0,4.0,4.0,17.333,0,4,0,$0.00,0,0,2360
2466,False,4.0,2.0,4.0,3.0,35.333,0,3,0,$0.00,0,0,2361
2467,False,5.0,3.0,4.0,4.0,22.667,0,0,0,$0.00,0,0,2362
2469,False,4.0,4.0,3.0,2.0,21.333,0,0,0,$0.00,0,0,2363
2470,False,4.0,3.0,3.0,3.0,28.667,0,2,0,$0.00,0,0,2364
2471,False,2.0,1.0,4.0,3.0,60.667,0,0,0,$0.00,0,0,2365
2472,False,2.0,1.0,4.0,4.0,71.333,0,8,1,$27885.00,0,1,2366
2473,False,1.0,1.0,3.0,3.0,104.667,0,6,2,$26383.00,1,3,2367
2476,False,5.0,5.0,4.0,4.0,8.667,0,0,0,$0.00,0,0,2368
2477,False,4.0,4.0,1.0,1.0,17.333,0,0,0,$0.00,0,0,2369
2479,False,4.0,4.0,4.0,4.0,20.0,0,3,1,$2015.00,0,1,2370
2480,False,3.0,3.0,3.0,3.0,22.667,0,1,0,$0.00,0,0,2371
2481,False,4.0,3.0,4.0,3.0,29.333,0,0,1,$70800.00,0,1,2372
2482,False,5.0,5.0,3.0,2.0,2.0,0,0,0,$0.00,0,0,2373
2483,False,2.0,2.0,3.0,2.0,36.667,0,5,0,$0.00,0,0,2374
2484,False,1.0,1.0,3.0,2.0,74.0,0,5,0,$0.00,0,0,2375
2485,False,1.0,1.0,3.0,2.0,66.667,0,14,0,$0.00,0,0,2376
2486,False,3.0,3.0,3.0,3.0,24.0,0,2,0,$0.00,0,0,2377
2487,False,4.0,3.0,4.0,4.0,27.333,0,2,0,$0.00,0,0,2378
2488,False,3.0,3.0,3.0,2.0,29.333,0,9,0,$0.00,0,0,2379
2489,False,5.0,4.0,4.0,4.0,14.667,0,1,6,$5850.00,0,6,2380
2491,False,4.0,3.0,4.0,3.0,24.0,0,3,0,$0.00,0,0,2381
2492,False,4.0,4.0,4.0,4.0,15.333,0,2,0,$0.00,0,0,2382
2493,False,3.0,4.0,4.0,4.0,13.333,0,2,0,$0.00,0,0,2383
2494,False,2.0,1.0,4.0,4.0,55.333,0,2,0,$0.00,0,0,2384
2495,False,4.0,3.0,4.0,5.0,30.667,0,5,1,$3023.00,0,1,2385
2496,False,1.0,1.0,4.0,4.0,54.0,0,4,0,$0.00,0,0,2386
2497,False,2.0,1.0,3.0,3.0,76.333,0,8,2,$42673.00,0,2,2387
2498,False,4.0,4.0,4.0,4.0,13.333,0,3,0,$0.00,0,0,2388
2499,False,4.0,3.0,4.0,3.0,24.667,0,0,1,$8450.00,0,1,2389
2500,False,1.0,1.0,3.0,2.0,101.833,0,19,3,$71313.00,1,4,2390
2501,False,3.0,3.0,3.0,3.0,29.333,0,1,0,$0.00,0,0,2391
2502,False,1.0,1.0,4.0,3.0,58.667,0,2,0,$0.00,0,0,2392
2503,False,3.0,2.0,5.0,5.0,42.0,0,5,0,$0.00,0,0,2393
2504,False,4.0,4.0,3.0,2.0,17.333,0,3,0,$0.00,0,0,2394
2506,False,4.0,3.0,4.0,3.0,30.0,0,1,0,$0.00,0,0,2395
2507,False,2.0,1.0,4.0,3.0,78.667,0,6,2,$2648.00,0,2,2396
2508,False,5.0,5.0,4.0,3.0,8.0,0,1,0,$0.00,0,0,2397
2509,False,4.0,3.0,4.0,4.0,33.333,0,0,0,$0.00,0,0,2398
2510,False,5.0,5.0,4.0,4.0,8.0,0,0,0,$0.00,0,0,2399
2511,False,2.0,2.0,3.0,3.0,41.333,0,22,1,$650.00,0,1,2400
2512,False,3.0,2.0,4.0,5.0,35.333,0,1,0,$0.00,0,0,2401
2513,False,4.0,4.0,3.0,3.0,16.667,0,0,0,$0.00,0,0,2402
2514,False,2.0,1.0,4.0,3.0,95.0,0,11,2,$187493.00,1,3,2403
2515,False,1.0,1.0,4.0,4.0,60.333,0,4,1,$7120.00,0,1,2404
2516,False,1.0,1.0,3.0,3.0,76.333,0,1,2,$109883.00,0,2,2405
2517,False,5.0,4.0,4.0,4.0,15.333,0,1,0,$0.00,0,0,2406
2518,False,2.0,1.0,4.0,3.0,56.0,0,5,1,$6630.00,0,1,2407
2519,False,4.0,3.0,5.0,5.0,26.0,0,4,0,$0.00,0,0,2408
2520,False,3.0,2.0,4.0,4.0,42.667,0,12,1,$4500.00,0,1,2409
2521,False,5.0,3.0,4.0,4.0,30.0,0,1,0,$0.00,0,0,2410
2523,False,5.0,5.0,4.0,5.0,5.333,0,2,0,$0.00,0,0,2411
2524,False,1.0,1.0,3.0,2.0,53.333,0,0,0,$0.00,0,0,2412
2525,False,3.0,2.0,2.0,2.0,37.333,0,4,1,$18428.00,0,1,2413
2526,False,5.0,4.0,3.0,3.0,13.333,0,0,1,$1000.00,0,1,2414
2527,False,4.0,4.0,4.0,4.0,16.0,0,1,0,$0.00,0,0,2415
2528,False,1.0,2.0,3.0,2.0,36.0,0,0,0,$0.00,0,0,2416
2529,False,4.0,3.0,2.0,2.0,24.0,0,1,0,$0.00,0,0,2417
2530,False,5.0,5.0,4.0,4.0,8.0,0,3,0,$0.00,0,0,2418
2531,False,2.0,2.0,3.0,3.0,48.667,0,5,0,$0.00,0,0,2419
2532,False,5.0,5.0,3.0,3.0,11.333,0,1,0,$0.00,0,0,2420
2533,False,2.0,1.0,3.0,3.0,157.333,0,19,1,$30810.00,0,1,2421
2535,False,2.0,1.0,4.0,3.0,106.167,0,2,1,$16250.00,0,1,2422
2537,False,1.0,1.0,3.0,3.0,245.167,0,41,2,$35575.00,0,2,2423
2538,False,5.0,5.0,3.0,3.0,7.333,0,2,0,$0.00,0,0,2424
2539,False,1.0,1.0,4.0,4.0,101.333,0,17,2,$12838.00,0,2,2425
2540,False,1.0,1.0,,,70.667,0,8,0,$0.00,0,0,2426
2542,False,2.0,2.0,3.0,3.0,49.333,0,3,0,$0.00,0,0,2427
2543,False,2.0,1.0,4.0,4.0,76.667,0,11,3,$62380.00,0,3,2428
2544,False,5.0,4.0,4.0,4.0,13.333,0,1,0,$0.00,0,0,2429
2545,False,5.0,4.0,5.0,5.0,14.0,0,1,0,$0.00,0,0,2430
2547,False,4.0,4.0,4.0,3.0,14.0,0,1,0,$0.00,0,0,2431
2548,False,2.0,2.0,2.0,2.0,38.0,0,7,1,$2015.00,0,1,2432
2549,False,2.0,1.0,2.0,1.0,78.667,0,15,0,$0.00,1,1,2433
2550,False,4.0,3.0,4.0,4.0,34.0,0,6,0,$0.00,0,0,2434
2551,False,4.0,3.0,3.0,3.0,30.0,0,1,0,$0.00,0,0,2435
2553,False,1.0,1.0,3.0,2.0,76.0,0,5,1,$4160.00,0,1,2436
2554,False,4.0,4.0,3.0,3.0,21.333,0,1,0,$0.00,0,0,2437
2555,False,3.0,2.0,4.0,3.0,40.667,0,2,0,$0.00,0,0,2438
2556,False,2.0,1.0,4.0,3.0,68.667,0,1,0,$0.00,0,0,2439
2557,False,4.0,4.0,3.0,3.0,20.0,0,1,0,$0.00,0,0,2440
2558,False,2.0,2.0,2.0,1.0,45.333,0,6,1,$112900.00,1,2,2441
2559,False,2.0,2.0,2.0,1.0,47.333,0,4,1,$4648.00,0,1,2442
2560,False,4.0,3.0,5.0,5.0,30.667,0,2,0,$0.00,0,0,2443
2561,False,1.0,1.0,1.0,1.0,63.0,0,8,3,$19533.00,0,3,2444
2563,False,1.0,1.0,3.0,2.0,200.0,0,0,6,$13800.00,1,7,2445
2564,False,2.0,2.0,3.0,3.0,42.667,0,1,0,$0.00,0,0,2446
2565,False,1.0,2.0,3.0,3.0,42.667,0,3,2,$33370.00,0,2,2447
2566,False,3.0,4.0,4.0,4.0,20.0,0,1,0,$0.00,0,0,2448
2568,False,4.0,4.0,4.0,4.0,13.333,0,2,0,$0.00,0,0,2449
2569,False,2.0,2.0,3.0,3.0,53.333,0,2,0,$0.00,0,0,2450
2570,False,2.0,2.0,3.0,2.0,37.333,0,1,1,$38350.00,0,1,2451
2571,False,1.0,1.0,3.0,3.0,78.167,0,7,1,$117788.00,0,1,2452
2572,False,4.0,4.0,2.0,2.0,16.0,0,0,0,$0.00,0,0,2453
2574,False,5.0,3.0,4.0,4.0,26.0,0,5,0,$0.00,0,0,2454
2575,False,4.0,4.0,3.0,3.0,16.0,0,2,0,$0.00,0,0,2455
2576,False,5.0,5.0,4.0,5.0,1.333,0,0,0,$0.00,0,0,2456
2577,False,1.0,2.0,3.0,3.0,51.333,0,14,1,$57460.00,1,2,2457
2578,False,5.0,4.0,3.0,3.0,15.333,0,1,1,$1755.00,0,1,2458
2579,False,3.0,3.0,3.0,2.0,27.333,0,4,1,$50050.00,0,1,2459
2580,False,1.0,1.0,3.0,4.0,54.667,0,0,0,$0.00,0,0,2460
2581,False,5.0,5.0,5.0,5.0,7.333,0,0,0,$0.00,0,0,2461
2582,False,3.0,2.0,3.0,3.0,46.667,0,1,1,$3900.00,0,1,2462
2585,False,4.0,3.0,4.0,4.0,32.667,0,1,0,$0.00,0,0,2463
2586,False,5.0,4.0,3.0,3.0,18.667,0,4,0,$0.00,0,0,2464
2587,False,4.0,4.0,4.0,3.0,19.333,0,2,1,$4420.00,0,1,2465
2588,False,1.0,2.0,2.0,2.0,52.0,0,12,0,$0.00,0,0,2466
2589,False,4.0,4.0,3.0,2.0,20.0,0,0,0,$0.00,0,0,2467
2590,False,4.0,3.0,4.0,3.0,31.333,0,2,0,$0.00,0,0,2468
2591,False,5.0,4.0,4.0,3.0,18.667,0,4,0,$0.00,0,0,2469
2592,False,5.0,3.0,4.0,3.0,26.667,0,1,0,$0.00,0,0,2470
2593,False,4.0,3.0,4.0,4.0,24.667,0,3,0,$0.00,0,0,2471
2594,True,1.0,1.0,3.0,2.0,416.667,0,8,1,$254085.00,1,2,2472
2595,False,5.0,5.0,5.0,5.0,10.0,0,0,0,$0.00,0,0,2473
2597,False,5.0,4.0,4.0,4.0,17.333,0,1,0,$0.00,0,0,2474
2598,False,4.0,3.0,4.0,3.0,23.333,0,0,0,$0.00,0,0,2475
2599,False,3.0,3.0,2.0,2.0,24.667,0,10,0,$0.00,0,0,2476
2600,False,5.0,5.0,,,8.0,0,2,0,$0.00,0,0,2477
2601,False,1.0,1.0,3.0,2.0,59.333,0,5,0,$0.00,0,0,2478
2602,False,1.0,1.0,4.0,4.0,59.333,0,4,1,$6468.00,0,1,2479
2604,False,1.0,1.0,3.0,2.0,129.333,0,30,3,$8450.00,0,3,2480
2606,False,2.0,2.0,3.0,2.0,42.667,0,6,1,$5500.00,0,1,2481
2608,False,1.0,2.0,1.0,1.0,43.333,0,0,0,$0.00,0,0,2482
2609,False,4.0,2.0,4.0,4.0,50.0,0,7,2,$25675.00,0,2,2483
2611,False,3.0,2.0,5.0,5.0,39.333,0,9,1,$1800.00,0,1,2484
2612,False,5.0,5.0,4.0,4.0,4.667,0,0,0,$0.00,0,0,2485
2613,False,4.0,2.0,4.0,4.0,38.0,0,1,0,$0.00,0,0,2486
2614,False,2.0,2.0,2.0,3.0,50.0,0,5,2,$12436.00,0,2,2487
2616,False,3.0,2.0,4.0,3.0,51.333,0,8,3,$88466.00,0,3,2488
2617,False,2.0,1.0,4.0,4.0,92.0,0,2,0,$0.00,0,0,2489
2618,False,4.0,2.0,5.0,5.0,39.667,0,2,1,$11830.00,0,1,2490
2620,False,4.0,3.0,3.0,3.0,32.0,0,3,0,$0.00,0,0,2491
2621,False,4.0,3.0,5.0,5.0,26.0,0,0,0,$0.00,0,0,2492
2622,False,5.0,4.0,3.0,3.0,16.0,0,6,0,$0.00,0,0,2493
2623,False,3.0,2.0,3.0,3.0,35.333,0,2,0,$0.00,0,0,2494
2624,False,5.0,4.0,4.0,4.0,17.333,0,0,0,$0.00,0,0,2495
2625,False,2.0,1.0,3.0,1.0,116.833,0,20,2,$153400.00,0,2,2496
2626,False,5.0,4.0,5.0,5.0,19.333,0,1,0,$0.00,0,0,2497
2627,False,4.0,3.0,4.0,3.0,30.0,0,18,0,$0.00,0,0,2498
